vertex,dist
2497,INF
2498,INF
2499,INF
2500,INF
2501,INF
2502,INF
2503,INF
2504,INF
2505,INF
2506,INF
2507,INF
2508,INF
2509,INF
2510,INF
2511,INF
2512,INF
2513,INF
2514,INF
2515,INF
2516,INF
2517,INF
2518,INF
2519,INF
2520,INF
2521,INF
2522,INF
2523,INF
2524,INF
2525,INF
2526,INF
2527,INF
2528,INF
2529,INF
2530,INF
2531,INF
2532,INF
2533,INF
2534,INF
2535,INF
2536,INF
2537,INF
2538,INF
2539,INF
2540,INF
2541,INF
2542,INF
2543,INF
2544,INF
2545,INF
2546,INF
2547,INF
2548,INF
2549,INF
2550,INF
2551,INF
2552,INF
2553,INF
2554,INF
2555,INF
2556,INF
2557,INF
2558,INF
2559,INF
2560,INF
2561,INF
2562,INF
2563,INF
2564,INF
2565,INF
2566,INF
2567,INF
2568,INF
2569,INF
2570,INF
2571,INF
2572,INF
2573,INF
2574,INF
2575,INF
2576,INF
2577,INF
2578,INF
2579,INF
2580,INF
2581,INF
2582,INF
2583,INF
2584,INF
2585,INF
2586,INF
2587,INF
2588,INF
2589,INF
2590,INF
2591,INF
2592,INF
2593,INF
2594,INF
2595,INF
2596,INF
2597,INF
2598,INF
2599,INF
2600,INF
2601,INF
2602,INF
2603,INF
2604,INF
2605,INF
2606,INF
2607,INF
2608,INF
2609,INF
2610,INF
2611,INF
2612,INF
2613,INF
2614,INF
2615,INF
2616,INF
2617,INF
2618,INF
2619,INF
2620,INF
2621,INF
2622,INF
2623,INF
2624,INF
2625,INF
2626,INF
2627,INF
2628,INF
2629,INF
2630,INF
2631,INF
2632,INF
2633,INF
2634,INF
2635,INF
2636,INF
2637,INF
2638,INF
2639,INF
2640,INF
2641,INF
2642,INF
2643,INF
2644,INF
2645,INF
2646,INF
2647,INF
2648,INF
2649,INF
2650,INF
2651,INF
2652,INF
2653,INF
2654,INF
2655,INF
2656,INF
2657,INF
2658,INF
2659,INF
2660,INF
2661,INF
2662,INF
2663,INF
2664,INF
2665,INF
2666,INF
2667,INF
2668,INF
2669,INF
2670,INF
2671,INF
2672,INF
2673,INF
2674,INF
2675,INF
2676,INF
2677,INF
2678,INF
2679,INF
2680,INF
2681,INF
2682,INF
2683,INF
2684,INF
2685,INF
2686,INF
2687,INF
2688,INF
2689,INF
2690,INF
2691,INF
2692,INF
2693,INF
2694,INF
2695,INF
2696,INF
2697,INF
2698,INF
2699,INF
2700,INF
2701,INF
2702,INF
2703,INF
2704,INF
2705,INF
2706,INF
2707,INF
2708,INF
2709,INF
2710,INF
2711,INF
2712,INF
2713,INF
2714,INF
2715,INF
2716,INF
2717,INF
2718,INF
2719,INF
2720,INF
2721,INF
2722,INF
2723,INF
2724,INF
2725,INF
2726,INF
2727,INF
2728,INF
2729,INF
2730,INF
2731,INF
2732,INF
2733,INF
2734,INF
2735,INF
2736,INF
2737,INF
2738,INF
2739,INF
2740,INF
2741,INF
2742,INF
2743,INF
2744,INF
2745,INF
2746,INF
2747,INF
2748,INF
2749,INF
2750,INF
2751,INF
2752,INF
2753,INF
2754,INF
2755,INF
2756,INF
2757,INF
2758,INF
2759,INF
2760,INF
2761,INF
2762,INF
2763,INF
2764,INF
2765,INF
2766,INF
2767,INF
2768,INF
2769,INF
2770,INF
2771,INF
2772,INF
2773,INF
2774,INF
2775,INF
2776,INF
2777,INF
2778,INF
2779,INF
2780,INF
2781,INF
2782,INF
2783,INF
2784,INF
2785,INF
2786,INF
2787,INF
2788,INF
2789,INF
2790,INF
2791,INF
2792,INF
2793,INF
2794,INF
2795,INF
2796,INF
2797,INF
2798,INF
2799,INF
2800,INF
2801,INF
2802,INF
2803,INF
2804,INF
2805,INF
2806,INF
2807,INF
2808,INF
2809,INF
2810,INF
2811,INF
2812,INF
2813,INF
2814,INF
2815,INF
2816,INF
2817,INF
2818,INF
2819,INF
2820,INF
2821,INF
2822,INF
2823,INF
2824,INF
2825,INF
2826,INF
2827,INF
2828,INF
2829,INF
2830,INF
2831,INF
2832,INF
2833,INF
2834,INF
2835,INF
2836,INF
2837,INF
2838,INF
2839,INF
2840,INF
2841,INF
2842,INF
2843,INF
2844,INF
2845,INF
2846,INF
2847,INF
2848,INF
2849,INF
2850,INF
2851,INF
2852,INF
2853,INF
2854,INF
2855,INF
2856,INF
2857,INF
2858,INF
2859,INF
2860,INF
2861,INF
2862,INF
2863,INF
2864,INF
2865,INF
2866,INF
2867,INF
2868,INF
2869,INF
2870,INF
2871,INF
2872,INF
2873,INF
2874,INF
2875,INF
2876,INF
2877,INF
2878,INF
2879,INF
2880,INF
2881,INF
2882,INF
2883,INF
2884,INF
2885,INF
2886,INF
2887,INF
2888,INF
2889,INF
2890,INF
2891,INF
2892,INF
2893,INF
2894,INF
2895,INF
2896,INF
2897,INF
2898,INF
2899,INF
2900,INF
2901,INF
2902,INF
2903,INF
2904,INF
2905,INF
2906,INF
2907,INF
2908,INF
2909,INF
2910,INF
2911,INF
2912,INF
2913,INF
2914,INF
2915,INF
2916,INF
2917,INF
2918,INF
2919,INF
2920,INF
2921,INF
2922,INF
2923,INF
2924,INF
2925,INF
2926,INF
2927,INF
2928,INF
2929,INF
2930,INF
2931,INF
2932,INF
2933,INF
2934,INF
2935,INF
2936,INF
2937,INF
2938,INF
2939,INF
2940,INF
2941,INF
2942,INF
2943,INF
2944,INF
2945,INF
2946,INF
2947,INF
2948,INF
2949,INF
2950,INF
2951,INF
2952,INF
2953,INF
2954,INF
2955,INF
2956,INF
2957,INF
2958,INF
2959,INF
2960,INF
2961,INF
2962,INF
2963,INF
2964,INF
2965,INF
2966,INF
2967,INF
2968,INF
2969,INF
2970,INF
2971,INF
2972,INF
2973,INF
2974,INF
2975,INF
2976,INF
2977,INF
2978,INF
2979,INF
2980,INF
2981,INF
2982,INF
2983,INF
2984,INF
2985,INF
2986,INF
2987,INF
2988,INF
2989,INF
2990,INF
2991,INF
2992,INF
2993,INF
2994,INF
2995,INF
2996,INF
2997,INF
2998,INF
2999,INF
3000,INF
3001,INF
3002,INF
3003,INF
3004,INF
3005,INF
3006,INF
3007,INF
3008,INF
3009,INF
3010,INF
3011,INF
3012,INF
3013,INF
3014,INF
3015,INF
3016,INF
3017,INF
3018,INF
3019,INF
3020,INF
3021,INF
3022,INF
3023,INF
3024,INF
3025,INF
3026,INF
3027,INF
3028,INF
3029,INF
3030,INF
3031,INF
3032,INF
3033,INF
3034,INF
3035,INF
3036,INF
3037,INF
3038,INF
3039,INF
3040,INF
3041,INF
3042,INF
3043,INF
3044,INF
3045,INF
3046,INF
3047,INF
3048,INF
3049,INF
3050,INF
3051,INF
3052,INF
3053,INF
3054,INF
3055,INF
3056,INF
3057,INF
3058,INF
3059,INF
3060,INF
3061,INF
3062,INF
3063,INF
3064,INF
3065,INF
3066,INF
3067,INF
3068,INF
3069,INF
3070,INF
3071,INF
3072,INF
3073,INF
3074,INF
3075,INF
3076,INF
3077,INF
3078,INF
3079,INF
3080,INF
3081,INF
3082,INF
3083,INF
3084,INF
3085,INF
3086,INF
3087,INF
3088,INF
